order_id,order_date,product_code,customer_id,channel_code,quantity,unit_price,currency,discount_pct,country,source_file
ORD-2914,2023-08-31,P002,C0047,ECOM,1,33.45,EUR,0.0,IT,sales_2023.csv
ORD-1141,2025-11-04,P002,C0140,WHOLE,5,30.62,EUR,0.0,IT,sales_2025.csv
ORD-1383,2023-11-03,P016,C0053,ECOM,2,15.18,EUR,0.0,IT,sales_2023.csv
ORD-2089,11/01/2025,P019,C0231,STORE,5,19.62,EUR,0.0,IT,sales_2025.csv
ORD-2710,10-18-2022,P001,C0253,ECOM,2,44.72,EUR,0.0,IT,sales_2022.csv
ORD-3179,2024-04-21,P009,C0226,ECOM,4,20.38,EUR,10.0,IT,sales_2024.csv
ORD-2392,08-30-2025,P017,C0062,ECOM,3,34.87,EUR,20.0,IT,sales_2025.csv
ORD-1216,17/08/2023,P010,C0083,STORE,2,19.08,EUR,20.0,IT,sales_2023.csv
ORD-2121,03-21-2023,P018,C0040,STORE,4,24.24,EUR,10.0,IT,sales_2023.csv
ORD-3134,10-24-2023,P005,C0205,STORE,3,45.44,EUR,20.0,IT,sales_2023.csv
ORD-1018,2025-05-13,P015,C0138,ECOM,2,22.36,EUR,0.0,IT,sales_2025.csv
ORD-1854,12-31-2023,P005,C0282,STORE,2,45.21,EUR,20.0,IT,sales_2023.csv
ORD-1116,2025-06-01,P011,C0137,STORE,1,36.45,EUR,0.0,IT,sales_2025.csv
ORD-1674,12/03/2025,P003,C0051,WHOLE,4,22.0,EUR,0.0,IT,sales_2025.csv
ORD-1522,06-02-2024,P019,C0039,WHOLE,2,18.56,EUR,0.0,IT,sales_2024.csv
ORD-1727,01-12-2025,P020,C0294,STORE,2,29.22,EUR,,IT,sales_2025.csv
ORD-3072,2024-09-21,P016,C0127,WHOLE,2,16.55,EUR,,IT,sales_2024.csv
ORD-2800,07-18-2024,P011,C0017,STORE,5,29.13,EUR,10.0,IT,sales_2024.csv
ORD-2445,2025-10-05,P003,C0032,ECOM,3,21.69,EUR,10.0,IT,sales_2025.csv
ORD-2646,2023-12-12,P011,C0277,WHOLE,5,34.41,EUR,20.0,IT,sales_2023.csv
ORD-3236,2024-03-17,P009,C0256,ECOM,3,20.92,EUR,0.0,IT,sales_2024.csv
ORD-1042,11/09/2025,P010,C0085,STORE,2,18.06,EUR,20.0,IT,sales_2025.csv
ORD-3322,04-04-2023,P018,C0102,STORE,1,27.56,EUR,,IT,sales_2023.csv
ORD-2567,02/02/2024,P005,C0018,ECOM,5,37.19,EUR,0.0,IT,sales_2024.csv
ORD-1484,2024-12-22,P020,C0272,WHOLE,2,26.44,EUR,,IT,sales_2024.csv
ORD-2381,2024-06-07,P020,C0273,WHOLE,3,28.8,EUR,20.0,IT,sales_2024.csv
ORD-1310,05-31-2023,P014,C0087,WHOLE,4,16.4,EUR,0.0,IT,sales_2023.csv
ORD-1933,2024-08-17,P004,C0183,ECOM,1,12.08,EUR,,IT,sales_2024.csv
ORD-3283,27/09/2022,P011,C0182,STORE,2,33.5,EUR,,IT,sales_2022.csv
ORD-2555,18/07/2022,P017,C0268,WHOLE,3,30.32,EUR,10.0,IT,sales_2022.csv
ORD-2693,07-24-2024,P019,C0100,ECOM,2,15.14,EUR,0.0,IT,sales_2024.csv
ORD-2508,03-19-2024,P016,C0160,ECOM,2,19.21,EUR,10.0,IT,sales_2024.csv
ORD-2946,11-07-2022,P012,C0135,ECOM,5,30.95,EUR,0.0,IT,sales_2022.csv
ORD-1935,18/06/2025,P011,C0075,STORE,1,30.39,EUR,0.0,IT,sales_2025.csv
ORD-1880,07-28-2025,P018,C0154,WHOLE,4,25.56,EUR,20.0,IT,sales_2025.csv
ORD-1161,17/07/2022,P001,C0221,STORE,4,43.71,EUR,20.0,IT,sales_2022.csv
ORD-2378,01-15-2024,P012,C0040,ECOM,1,29.01,EUR,0.0,IT,sales_2024.csv
ORD-3140,2023-08-24,P020,C0288,STORE,2,26.68,EUR,20.0,IT,sales_2023.csv
ORD-3213,2022-07-16,P012,C0138,ECOM,2,27.16,EUR,20.0,IT,sales_2022.csv
ORD-3100,09-23-2023,P018,C0025,ECOM,5,20.51,EUR,,IT,sales_2023.csv
ORD-2202,06-19-2022,P001,C0085,WHOLE,3,33.05,EUR,20.0,IT,sales_2022.csv
ORD-2768,08/06/2023,P001,C0104,ECOM,4,41.55,EUR,20.0,IT,sales_2023.csv
ORD-3103,05/12/2022,P010,C0187,ECOM,4,16.07,EUR,10.0,IT,sales_2022.csv
ORD-2319,2024-07-25,P006,C0279,STORE,4,33.36,EUR,0.0,IT,sales_2024.csv
ORD-2461,2022-04-14,P010,C0227,WHOLE,2,15.92,EUR,0.0,IT,sales_2022.csv
ORD-2715,05/12/2022,P020,C0010,WHOLE,2,30.83,EUR,0.0,IT,sales_2022.csv
ORD-2337,17/10/2025,P010,C0174,ECOM,1,20.73,EUR,0.0,IT,sales_2025.csv
ORD-1475,17/08/2025,P020,C0233,WHOLE,5,27.26,EUR,,IT,sales_2025.csv
ORD-3277,12-29-2025,P009,C0146,STORE,1,20.93,EUR,,IT,sales_2025.csv
ORD-1492,2024-05-02,P020,C0255,STORE,3,32.95,EUR,0.0,IT,sales_2024.csv
ORD-1645,09/10/2024,P002,C0048,WHOLE,5,27.9,EUR,20.0,IT,sales_2024.csv
ORD-3388,05-21-2024,P010,C0145,STORE,1,17.43,EUR,,IT,sales_2024.csv
ORD-2714,02/09/2025,P017,C0230,WHOLE,2,32.05,EUR,,IT,sales_2025.csv
ORD-2828,04-08-2022,P001,C0043,WHOLE,1,43.89,EUR,20.0,IT,sales_2022.csv
ORD-1912,2025-03-25,P015,C0008,ECOM,1,24.67,EUR,0.0,IT,sales_2025.csv
ORD-2308,26/04/2025,P016,C0116,WHOLE,2,17.41,EUR,10.0,IT,sales_2025.csv
ORD-1550,07-04-2023,P019,C0198,ECOM,2,16.94,EUR,20.0,IT,sales_2023.csv
ORD-1699,2024-01-14,P016,C0105,STORE,4,14.72,EUR,10.0,IT,sales_2024.csv
ORD-2792,04-03-2024,P014,C0245,WHOLE,5,15.07,EUR,,IT,sales_2024.csv
ORD-1285,06/02/2024,P004,C0149,WHOLE,3,10.75,EUR,10.0,IT,sales_2024.csv
ORD-2802,19/10/2025,P007,C0066,STORE,4,21.37,EUR,0.0,IT,sales_2025.csv
ORD-2613,18/05/2022,P002,C0035,ECOM,2,28.65,EUR,0.0,IT,sales_2022.csv
ORD-1987,05/06/2022,P005,C0078,WHOLE,2,45.84,EUR,,IT,sales_2022.csv
ORD-1858,07-11-2022,P001,C0223,WHOLE,4,32.71,EUR,0.0,IT,sales_2022.csv
ORD-1574,2022-11-25,P014,C0102,STORE,5,18.28,EUR,20.0,IT,sales_2022.csv
ORD-1064,11-09-2022,P009,C0095,STORE,3,18.23,EUR,10.0,IT,sales_2022.csv
ORD-3314,12-27-2025,P020,C0222,ECOM,1,29.42,EUR,0.0,IT,sales_2025.csv
ORD-2365,26/09/2022,P011,C0184,ECOM,4,29.95,EUR,0.0,IT,sales_2022.csv
ORD-1684,10-12-2023,P009,C0010,ECOM,4,17.02,EUR,20.0,IT,sales_2023.csv
ORD-3214,2024-09-23,P008,C0216,ECOM,5,11.45,EUR,0.0,IT,sales_2024.csv
ORD-1658,2023-05-03,P011,C0101,STORE,3,29.86,EUR,10.0,IT,sales_2023.csv
ORD-1855,28/12/2025,P020,C0196,WHOLE,2,31.67,EUR,0.0,IT,sales_2025.csv
ORD-1614,07-27-2025,P014,C0294,STORE,3,18.02,EUR,0.0,IT,sales_2025.csv
ORD-3160,11/09/2024,P008,C0264,WHOLE,4,12.06,EUR,10.0,IT,sales_2024.csv
ORD-2988,23/07/2023,P002,C0018,STORE,1,32.52,EUR,20.0,IT,sales_2023.csv
ORD-3224,30/05/2025,P004,C0265,WHOLE,4,9.82,EUR,0.0,IT,sales_2025.csv
ORD-2977,05/04/2025,P016,C0173,WHOLE,2,18.61,EUR,10.0,IT,sales_2025.csv
ORD-2250,12/08/2023,P017,C0173,STORE,1,39.34,EUR,0.0,IT,sales_2023.csv
ORD-3120,06-14-2022,P004,C0257,STORE,3,11.24,EUR,0.0,IT,sales_2022.csv
ORD-1161,2022-10-04,P012,C0262,ECOM,1,30.35,EUR,0.0,IT,sales_2022.csv
ORD-2572,2025-01-03,P015,C0001,WHOLE,5,27.0,EUR,10.0,IT,sales_2025.csv
ORD-1985,2025-12-25,P012,C0164,STORE,3,28.69,EUR,,IT,sales_2025.csv
ORD-2423,08-19-2024,P017,C0016,STORE,5,32.4,EUR,10.0,IT,sales_2024.csv
ORD-1760,2023-09-15,P008,C0055,ECOM,5,13.06,EUR,0.0,IT,sales_2023.csv
ORD-3011,2022-05-27,P004,C0110,WHOLE,5,10.25,EUR,0.0,IT,sales_2022.csv
ORD-2995,22/02/2022,P002,C0098,ECOM,5,34.09,EUR,,IT,sales_2022.csv
ORD-2335,02-16-2022,P020,C0059,STORE,2,32.38,EUR,,IT,sales_2022.csv
ORD-1895,14/11/2023,P002,C0288,ECOM,5,28.9,EUR,10.0,IT,sales_2023.csv
ORD-1386,2023-06-24,P002,C0126,WHOLE,5,33.92,EUR,10.0,IT,sales_2023.csv
ORD-2925,2023-08-07,P006,C0060,ECOM,4,28.28,EUR,0.0,IT,sales_2023.csv
ORD-3203,24/04/2022,P009,C0258,ECOM,2,20.09,EUR,0.0,IT,sales_2022.csv
ORD-1009,2025-03-09,P013,C0066,ECOM,5,32.77,EUR,10.0,IT,sales_2025.csv
ORD-1618,29/02/2024,P007,C0226,ECOM,4,23.4,EUR,0.0,IT,sales_2024.csv
ORD-3048,05-09-2023,P016,C0026,ECOM,5,14.39,EUR,10.0,IT,sales_2023.csv
ORD-1863,06/05/2022,P004,C0214,WHOLE,1,12.37,EUR,10.0,IT,sales_2022.csv
ORD-2568,03-02-2025,P020,C0008,ECOM,1,30.12,EUR,,IT,sales_2025.csv
ORD-1470,2023-07-12,P017,C0001,WHOLE,5,40.08,EUR,,IT,sales_2023.csv
ORD-1459,05-30-2023,P017,C0226,WHOLE,3,32.25,EUR,,IT,sales_2023.csv
ORD-3078,2025-08-09,P009,C0255,STORE,2,15.69,EUR,20.0,IT,sales_2025.csv
ORD-1131,2022-02-18,P003,C0211,STORE,1,23.04,EUR,20.0,IT,sales_2022.csv
ORD-2614,04/08/2024,P014,C0145,STORE,2,15.49,EUR,20.0,IT,sales_2024.csv
ORD-1378,11/03/2023,P001,C0199,WHOLE,2,33.14,EUR,0.0,IT,sales_2023.csv
ORD-2140,2025-07-07,P016,C0237,STORE,2,15.23,EUR,10.0,IT,sales_2025.csv
ORD-1882,12-02-2023,P002,C0153,WHOLE,3,37.83,EUR,,IT,sales_2023.csv
ORD-1407,2025-04-21,P020,C0169,STORE,5,28.54,EUR,10.0,IT,sales_2025.csv
ORD-1232,07-20-2025,P016,C0221,WHOLE,1,19.07,EUR,0.0,IT,sales_2025.csv
ORD-2829,16/05/2024,P013,C0044,WHOLE,4,33.74,EUR,0.0,IT,sales_2024.csv
ORD-2913,07-18-2022,P013,C0050,WHOLE,2,31.79,EUR,0.0,IT,sales_2022.csv
ORD-2993,01/02/2025,P005,C0123,ECOM,5,39.68,EUR,10.0,IT,sales_2025.csv
ORD-1130,09/01/2023,P013,C0196,STORE,3,39.83,EUR,,IT,sales_2023.csv
ORD-3211,09-12-2025,P003,C0186,STORE,5,21.48,EUR,,IT,sales_2025.csv
ORD-2060,20/06/2024,P001,C0044,WHOLE,3,32.29,EUR,20.0,IT,sales_2024.csv
ORD-2279,24/11/2023,P002,C0278,WHOLE,2,35.94,EUR,0.0,IT,sales_2023.csv
ORD-1401,2022-11-08,P006,C0049,ECOM,4,29.94,EUR,0.0,IT,sales_2022.csv
ORD-2680,02-22-2024,P020,C0166,WHOLE,1,26.13,EUR,20.0,IT,sales_2024.csv
ORD-2781,2025-12-03,P008,C0070,WHOLE,4,11.11,EUR,10.0,IT,sales_2025.csv
ORD-2942,06-29-2025,P009,C0201,ECOM,4,20.76,EUR,20.0,IT,sales_2025.csv
ORD-1989,04/01/2023,P004,C0204,WHOLE,4,9.61,EUR,,IT,sales_2023.csv
ORD-1859,2023-07-14,P020,C0058,WHOLE,4,27.39,EUR,,IT,sales_2023.csv
ORD-2355,2025-01-30,P001,C0297,ECOM,3,36.86,EUR,10.0,IT,sales_2025.csv
ORD-2783,2023-12-03,P004,C0203,ECOM,2,12.56,EUR,0.0,IT,sales_2023.csv
ORD-2347,07-20-2022,P009,C0123,WHOLE,4,20.57,EUR,,IT,sales_2022.csv
ORD-1374,08-31-2025,P002,C0157,WHOLE,3,28.58,EUR,,IT,sales_2025.csv
ORD-1374,2023-08-01,P005,C0104,STORE,3,46.08,EUR,0.0,IT,sales_2023.csv
ORD-2855,23/01/2024,P017,C0224,STORE,5,36.45,EUR,10.0,IT,sales_2024.csv
ORD-1313,10-09-2025,P001,C0163,WHOLE,4,36.36,EUR,10.0,IT,sales_2025.csv
ORD-2120,2022-11-24,P019,C0290,WHOLE,2,16.12,EUR,0.0,IT,sales_2022.csv
ORD-3076,11/03/2023,P019,C0291,ECOM,2,18.01,EUR,0.0,IT,sales_2023.csv
ORD-2956,08-08-2022,P001,C0207,WHOLE,2,43.83,EUR,,IT,sales_2022.csv
ORD-2692,2022-09-03,P017,C0264,STORE,1,40.11,EUR,0.0,IT,sales_2022.csv
ORD-3361,07-29-2023,P008,C0064,STORE,1,10.51,EUR,0.0,IT,sales_2023.csv
ORD-1541,2022-12-03,P013,C0093,STORE,2,36.02,EUR,0.0,IT,sales_2022.csv
ORD-2746,05-07-2024,P002,C0210,ECOM,5,33.98,EUR,20.0,IT,sales_2024.csv
ORD-2881,2022-07-13,P016,C0229,ECOM,3,14.8,EUR,10.0,IT,sales_2022.csv
ORD-1825,09/05/2022,P018,C0133,ECOM,4,27.71,EUR,0.0,IT,sales_2022.csv
ORD-2920,08-04-2024,P001,C0021,WHOLE,4,33.1,EUR,20.0,IT,sales_2024.csv
ORD-3372,11-26-2023,P016,C0205,ECOM,4,15.57,EUR,0.0,IT,sales_2023.csv
ORD-1498,2022-03-29,P010,C0199,WHOLE,5,18.57,EUR,0.0,IT,sales_2022.csv
ORD-2629,13/05/2025,P014,C0297,WHOLE,3,17.15,EUR,0.0,IT,sales_2025.csv
ORD-2442,10-28-2023,P016,C0172,ECOM,1,18.5,EUR,10.0,IT,sales_2023.csv
ORD-2676,19/01/2025,P015,C0093,STORE,2,22.4,EUR,,IT,sales_2025.csv
ORD-1356,06/07/2022,P020,C0260,ECOM,3,27.56,EUR,,IT,sales_2022.csv
ORD-2522,02-26-2025,P016,C0220,WHOLE,1,17.02,EUR,0.0,IT,sales_2025.csv
ORD-3217,05-09-2025,P003,C0240,STORE,5,28.13,EUR,,IT,sales_2025.csv
ORD-1372,2023-02-09,P009,C0041,WHOLE,4,19.58,EUR,20.0,IT,sales_2023.csv
ORD-3046,10-18-2025,P017,C0158,WHOLE,3,35.72,EUR,0.0,IT,sales_2025.csv
ORD-2671,12/10/2023,P014,C0077,ECOM,3,17.77,EUR,,IT,sales_2023.csv
ORD-1758,06-26-2023,P014,C0111,WHOLE,4,17.26,EUR,20.0,IT,sales_2023.csv
ORD-1656,24/02/2023,P017,C0040,STORE,3,33.73,EUR,0.0,IT,sales_2023.csv
ORD-2096,24/10/2023,P009,C0036,WHOLE,3,19.28,EUR,20.0,IT,sales_2023.csv
ORD-2216,19/08/2025,P001,C0208,WHOLE,3,32.35,EUR,10.0,IT,sales_2025.csv
ORD-2199,30/04/2023,P014,C0119,ECOM,4,15.97,EUR,,IT,sales_2023.csv
ORD-3180,13/10/2022,P017,C0157,ECOM,2,39.7,EUR,20.0,IT,sales_2022.csv
ORD-2682,04-06-2022,P008,C0105,STORE,1,9.66,EUR,,IT,sales_2022.csv
ORD-2633,2022-06-05,P002,C0208,WHOLE,1,32.96,EUR,0.0,IT,sales_2022.csv
ORD-2529,2024-11-05,P016,C0185,WHOLE,3,15.47,EUR,10.0,IT,sales_2024.csv
ORD-2674,2022-12-14,P009,C0269,STORE,4,20.94,EUR,0.0,IT,sales_2022.csv
ORD-2136,15/08/2022,P012,C0246,ECOM,5,25.69,EUR,0.0,IT,sales_2022.csv
ORD-1056,2022-09-17,P005,C0214,STORE,4,47.78,EUR,20.0,IT,sales_2022.csv
ORD-1271,01-25-2024,P019,C0002,STORE,3,16.91,EUR,,IT,sales_2024.csv
ORD-3305,02/06/2023,P004,C0177,STORE,5,12.58,EUR,,IT,sales_2023.csv
ORD-2946,2025-06-29,P019,C0200,STORE,1,17.66,EUR,,IT,sales_2025.csv
ORD-1536,01-17-2022,P012,C0156,STORE,5,33.81,EUR,0.0,IT,sales_2022.csv
ORD-1788,06-04-2022,P008,C0267,WHOLE,5,13.02,EUR,0.0,IT,sales_2022.csv
ORD-2748,19/10/2025,P016,C0106,STORE,2,14.39,EUR,20.0,IT,sales_2025.csv
ORD-1193,05/04/2023,P012,C0073,ECOM,1,25.83,EUR,10.0,IT,sales_2023.csv
ORD-2772,2022-08-13,P001,C0131,STORE,5,35.48,EUR,,IT,sales_2022.csv
ORD-3081,2025-09-05,P018,C0252,ECOM,3,21.81,EUR,,IT,sales_2025.csv
ORD-2742,2024-04-10,P013,C0025,WHOLE,3,41.66,EUR,10.0,IT,sales_2024.csv
ORD-1270,04-02-2025,P019,C0196,ECOM,4,17.76,EUR,0.0,IT,sales_2025.csv
ORD-2136,2022-04-19,P016,C0292,WHOLE,3,14.05,EUR,,IT,sales_2022.csv
ORD-1816,2022-11-10,P010,C0216,STORE,5,17.59,EUR,0.0,IT,sales_2022.csv
ORD-1989,2025-02-17,P001,C0264,WHOLE,3,40.18,EUR,20.0,IT,sales_2025.csv
ORD-1918,24/05/2025,P015,C0266,ECOM,2,22.94,EUR,,IT,sales_2025.csv
ORD-2998,02/08/2022,P013,C0041,ECOM,2,33.27,EUR,10.0,IT,sales_2022.csv
ORD-3158,10-05-2022,P017,C0089,WHOLE,4,34.16,EUR,0.0,IT,sales_2022.csv
ORD-3200,05-09-2023,P007,C0223,WHOLE,4,21.91,EUR,0.0,IT,sales_2023.csv
ORD-1557,2024-12-25,P013,C0157,STORE,1,39.51,EUR,20.0,IT,sales_2024.csv
ORD-1910,26/04/2022,P007,C0038,STORE,1,22.26,EUR,0.0,IT,sales_2022.csv
ORD-1255,10-19-2024,P016,C0244,WHOLE,3,14.24,EUR,0.0,IT,sales_2024.csv
ORD-2343,2023-05-09,P019,C0225,ECOM,2,19.16,EUR,10.0,IT,sales_2023.csv
ORD-2144,06-21-2022,P008,C0016,ECOM,2,10.87,EUR,0.0,IT,sales_2022.csv
ORD-1250,2025-11-06,P011,C0293,ECOM,5,31.69,EUR,,IT,sales_2025.csv
ORD-1404,2022-04-22,P010,C0100,ECOM,4,17.57,EUR,10.0,IT,sales_2022.csv
ORD-1950,28/06/2025,P008,C0207,WHOLE,2,10.59,EUR,0.0,IT,sales_2025.csv
ORD-1115,07-25-2025,P004,C0261,WHOLE,1,11.07,EUR,10.0,IT,sales_2025.csv
ORD-1953,08/12/2022,P002,C0263,STORE,1,29.22,EUR,20.0,IT,sales_2022.csv
ORD-2353,07-01-2022,P002,C0189,STORE,2,28.18,EUR,20.0,IT,sales_2022.csv
ORD-2040,2025-01-01,P014,C0126,STORE,5,17.68,EUR,10.0,IT,sales_2025.csv
ORD-3058,02/01/2022,P015,C0067,WHOLE,1,25.15,EUR,0.0,IT,sales_2022.csv
ORD-1796,2022-10-14,P012,C0160,WHOLE,4,31.92,EUR,20.0,IT,sales_2022.csv
ORD-3214,2025-10-26,P009,C0049,STORE,3,18.28,EUR,20.0,IT,sales_2025.csv
ORD-1770,2024-11-06,P016,C0125,WHOLE,2,14.73,EUR,20.0,IT,sales_2024.csv
ORD-2164,2023-05-04,P007,C0286,ECOM,4,24.69,EUR,20.0,IT,sales_2023.csv
ORD-1197,2023-02-10,P020,C0145,WHOLE,5,25.06,EUR,0.0,IT,sales_2023.csv
ORD-2701,22/11/2024,P001,C0024,STORE,3,42.83,EUR,20.0,IT,sales_2024.csv
ORD-1489,29/12/2025,P009,C0003,WHOLE,3,15.72,EUR,0.0,IT,sales_2025.csv
ORD-1130,01-12-2025,P018,C0185,ECOM,3,20.64,EUR,,IT,sales_2025.csv
ORD-1244,29/07/2024,P015,C0188,STORE,2,22.55,EUR,,IT,sales_2024.csv
ORD-1757,05-22-2025,P016,C0079,ECOM,4,18.28,EUR,10.0,IT,sales_2025.csv
ORD-2020,21/04/2022,P017,C0067,WHOLE,2,30.13,EUR,,IT,sales_2022.csv
ORD-3075,17/05/2022,P008,C0114,WHOLE,3,11.76,EUR,0.0,IT,sales_2022.csv
ORD-1874,12-06-2024,P018,C0034,WHOLE,4,21.5,EUR,,IT,sales_2024.csv
ORD-2884,30/05/2023,P002,C0028,ECOM,2,31.23,EUR,20.0,IT,sales_2023.csv
ORD-2781,2024-10-10,P004,C0137,STORE,5,9.37,EUR,0.0,IT,sales_2024.csv
ORD-2300,2023-08-17,P016,C0188,WHOLE,5,15.59,EUR,,IT,sales_2023.csv
ORD-3060,11/12/2023,P001,C0162,WHOLE,4,34.33,EUR,10.0,IT,sales_2023.csv
ORD-2757,27/04/2024,P016,C0255,ECOM,2,16.05,EUR,20.0,IT,sales_2024.csv
ORD-2358,18/10/2025,P009,C0083,ECOM,5,16.91,EUR,0.0,IT,sales_2025.csv
ORD-1337,2024-10-27,P009,C0077,WHOLE,2,17.31,EUR,,IT,sales_2024.csv
ORD-2619,2022-12-04,P020,C0128,ECOM,3,28.49,EUR,20.0,IT,sales_2022.csv
ORD-1837,03-13-2025,P007,C0107,WHOLE,5,23.65,EUR,20.0,IT,sales_2025.csv
ORD-2984,24/09/2024,P014,C0219,ECOM,4,16.25,EUR,,IT,sales_2024.csv
ORD-2664,2024-05-14,P013,C0280,WHOLE,5,42.82,EUR,0.0,IT,sales_2024.csv
ORD-1225,04/12/2025,P019,C0044,STORE,5,18.96,EUR,20.0,IT,sales_2025.csv
ORD-2386,11-21-2022,P008,C0141,ECOM,4,11.18,EUR,,IT,sales_2022.csv
ORD-2098,26/03/2025,P011,C0033,ECOM,1,34.28,EUR,0.0,IT,sales_2025.csv
ORD-2003,04/03/2024,P017,C0085,ECOM,2,30.71,EUR,20.0,IT,sales_2024.csv
ORD-2771,04-26-2025,P004,C0096,ECOM,2,11.2,EUR,20.0,IT,sales_2025.csv
ORD-2478,16/11/2023,P007,C0270,STORE,1,23.43,EUR,10.0,IT,sales_2023.csv
ORD-1103,05-20-2023,P018,C0085,STORE,5,27.22,EUR,0.0,IT,sales_2023.csv
ORD-1195,2025-04-02,P006,C0116,ECOM,2,30.73,EUR,,IT,sales_2025.csv
ORD-2724,2023-02-05,P017,C0097,WHOLE,3,31.02,EUR,0.0,IT,sales_2023.csv
ORD-2248,09/08/2024,P005,C0185,WHOLE,4,38.38,EUR,,IT,sales_2024.csv
ORD-2605,21/11/2025,P006,C0092,STORE,2,29.33,EUR,20.0,IT,sales_2025.csv
ORD-1028,2025-06-27,P018,C0082,WHOLE,3,23.56,EUR,0.0,IT,sales_2025.csv
ORD-1757,2022-07-13,P018,C0052,ECOM,1,28.2,EUR,,IT,sales_2022.csv
ORD-2638,03-08-2024,P015,C0005,WHOLE,2,24.09,EUR,,IT,sales_2024.csv
ORD-3372,2022-11-22,P020,C0101,ECOM,4,30.22,EUR,0.0,IT,sales_2022.csv
ORD-1793,16/01/2023,P005,C0160,ECOM,3,34.97,EUR,20.0,IT,sales_2023.csv
ORD-2051,2023-10-06,P002,C0116,WHOLE,2,31.85,EUR,20.0,IT,sales_2023.csv
ORD-1637,19/11/2023,P002,C0187,WHOLE,3,35.68,EUR,0.0,IT,sales_2023.csv
ORD-2464,2025-04-04,P014,C0286,ECOM,2,15.15,EUR,0.0,IT,sales_2025.csv
ORD-3380,10-08-2023,P005,C0271,WHOLE,1,35.49,EUR,10.0,IT,sales_2023.csv
ORD-2457,07-23-2025,P002,C0193,STORE,1,31.21,EUR,,IT,sales_2025.csv
ORD-2960,2024-11-17,P006,C0214,STORE,1,26.13,EUR,0.0,IT,sales_2024.csv
ORD-1735,05/06/2023,P010,C0156,ECOM,3,18.97,EUR,10.0,IT,sales_2023.csv
ORD-2994,14/08/2022,P005,C0254,ECOM,3,37.23,EUR,20.0,IT,sales_2022.csv
ORD-2719,05/08/2025,P017,C0204,WHOLE,2,39.1,EUR,20.0,IT,sales_2025.csv
ORD-1703,08-21-2024,P017,C0263,WHOLE,2,36.59,EUR,10.0,IT,sales_2024.csv
ORD-1671,2025-06-03,P018,C0062,STORE,5,21.03,EUR,,IT,sales_2025.csv
ORD-1152,03-19-2023,P007,C0178,WHOLE,2,22.84,EUR,20.0,IT,sales_2023.csv
ORD-3315,12/01/2025,P001,C0070,WHOLE,4,35.01,EUR,,IT,sales_2025.csv
ORD-1164,2022-07-09,P005,C0155,ECOM,3,40.0,EUR,0.0,IT,sales_2022.csv
ORD-1873,09-21-2023,P018,C0075,STORE,4,26.84,EUR,,IT,sales_2023.csv
ORD-1024,2025-07-11,P019,C0186,STORE,4,20.06,EUR,,IT,sales_2025.csv
ORD-2283,06-20-2022,P010,C0140,WHOLE,1,18.92,EUR,0.0,IT,sales_2022.csv
ORD-1928,2023-12-01,P010,C0266,STORE,3,20.55,EUR,10.0,IT,sales_2023.csv
ORD-2955,03/05/2023,P002,C0173,ECOM,4,28.52,EUR,20.0,IT,sales_2023.csv
ORD-1872,09-16-2022,P018,C0300,WHOLE,1,21.36,EUR,0.0,IT,sales_2022.csv
ORD-1641,2025-07-28,P011,C0227,WHOLE,2,34.79,EUR,10.0,IT,sales_2025.csv
ORD-1573,08/02/2025,P002,C0260,WHOLE,4,28.21,EUR,20.0,IT,sales_2025.csv
ORD-2603,02-17-2025,P009,C0103,ECOM,4,16.64,EUR,0.0,IT,sales_2025.csv
ORD-1320,18/08/2025,P017,C0285,STORE,1,37.15,EUR,10.0,IT,sales_2025.csv
ORD-2401,06-02-2022,P003,C0291,STORE,2,27.63,EUR,0.0,IT,sales_2022.csv
ORD-1793,2023-11-04,P010,C0092,STORE,5,19.21,EUR,0.0,IT,sales_2023.csv
ORD-2750,24/02/2025,P007,C0103,STORE,2,26.07,EUR,20.0,IT,sales_2025.csv
ORD-3326,2023-05-20,P020,C0223,ECOM,2,24.59,EUR,,IT,sales_2023.csv
ORD-1455,2023-10-14,P016,C0216,WHOLE,4,17.63,EUR,20.0,IT,sales_2023.csv
ORD-1024,2025-06-10,P012,C0011,ECOM,3,29.97,EUR,10.0,IT,sales_2025.csv
ORD-1703,30/05/2024,P001,C0188,WHOLE,2,43.62,EUR,,IT,sales_2024.csv
ORD-2757,23/01/2022,P014,C0257,ECOM,4,15.55,EUR,20.0,IT,sales_2022.csv
ORD-2138,05/03/2025,P020,C0080,ECOM,5,27.48,EUR,,IT,sales_2025.csv
ORD-1370,12-04-2022,P006,C0167,ECOM,3,32.32,EUR,,IT,sales_2022.csv
ORD-2184,04/03/2022,P005,C0073,WHOLE,5,38.94,EUR,20.0,IT,sales_2022.csv
ORD-1666,21/06/2025,P015,C0250,ECOM,4,20.29,EUR,0.0,IT,sales_2025.csv
ORD-3068,12/11/2024,P007,C0005,ECOM,3,22.44,EUR,10.0,IT,sales_2024.csv
ORD-2833,16/04/2025,P005,C0169,STORE,5,38.29,EUR,,IT,sales_2025.csv
ORD-1939,13/02/2022,P013,C0025,WHOLE,5,31.95,EUR,,IT,sales_2022.csv
ORD-1835,02/08/2023,P012,C0010,STORE,2,28.23,EUR,,IT,sales_2023.csv
ORD-1828,13/07/2024,P018,C0189,WHOLE,3,27.75,EUR,0.0,IT,sales_2024.csv
